00:60:35;DALLAS SEMICOND
00:60:36;AIT Austrian In
00:60:37;NXP Semiconduct
00:60:38;Nortel Networks
00:60:39;SanCom Technolo
00:60:3A;QUICK CONTROLS 
00:60:3B;AMTEC spa
00:60:3C;HAGIWARA SYS-CO
00:60:3D;3CX
00:60:3E;CISCO SYSTEMS,I
00:60:3F;PATAPSCO DESIGN
00:60:40;NETRO CORP.
00:60:41;Yokogawa Electr
00:60:42;TKS (USA),INC.
00:60:43;iDirect,INC.
00:60:44;LITTON/POLY-SCI
00:60:45;PATHLIGHT TECHN
00:60:46;VMETRO,INC.
00:60:47;CISCO SYSTEMS,I
00:60:48;EMC CORPORATION
00:60:49;VINA TECHNOLOGI
00:60:4A;SAIC IDEAS GROU
00:60:4B;Safe-com GmbH &
00:60:4C;SAGEM COMMUNICA
00:60:4D;MMC NETWORKS,IN
00:60:4E;CYCLE COMPUTER 
00:60:4F;SUZUKI MFG. CO.
00:60:50;INTERNIX INC.
00:60:51;QUALITY SEMICON
00:60:52;PERIPHERALS ENT
00:60:53;TOYODA MACHINE 
00:60:54;CONTROLWARE GMB
00:60:55;CORNELL UNIVERS
00:60:56;NETWORK TOOLS,I
00:60:57;MURATA MANUFACT
00:60:58;COPPER MOUNTAIN
00:60:59;TECHNICAL COMMU
00:60:5A;CELCORE,INC.
00:60:5B;IntraServer Tec
00:60:5C;CISCO SYSTEMS,I
00:60:5D;SCANIVALVE CORP
00:60:5E;LIBERTY TECHNOL
00:60:5F;NIPPON UNISOFT 
00:60:60;DAWNING TECHNOL
00:60:61;WHISTLE COMMUNI
00:60:62;TELESYNC,INC.
00:60:63;PSION DACOM PLC
00:60:64;NETCOMM LIMITED
00:60:65;BERNECKER & RAI
00:60:66;LACROIX TECHNOL
00:60:67;ACER NETXUS INC
00:60:68;Dialogic Corpor
00:60:69;Brocade Communi
00:60:6A;MITSUBISHI WIRE
00:60:6B;Synclayer Inc.
00:60:6C;ARESCOM
00:60:6D;DIGITAL EQUIPME
00:60:6E;DAVICOM SEMICON
00:60:6F;CLARION CORPORA
00:60:70;CISCO SYSTEMS,I
00:60:71;MIDAS LAB,INC.
00:60:72;VXL INSTRUMENTS
00:60:73;REDCREEK COMMUN
00:60:74;QSC AUDIO PRODU
00:60:75;PENTEK,INC.
00:60:76;SCHLUMBERGER TE
00:60:77;PRISA NETWORKS
00:60:78;POWER MEASUREME
00:60:79;Mainstream Data
00:60:7A;DVS GmbH
00:60:7B;FORE SYSTEMS,IN
00:60:7C;WaveAccess,Ltd.
00:60:7D;SENTIENT NETWOR
00:60:7E;GIGALABS,INC.
00:60:7F;AURORA TECHNOLO
00:60:80;MICROTRONIX DAT
00:60:81;TV/COM INTERNAT
00:60:82;NOVALINK TECHNO
00:60:83;CISCO SYSTEMS,I
00:60:84;DIGITAL VIDEO
00:60:85;Storage Concept
00:60:86;LOGIC REPLACEME
00:60:87;KANSAI ELECTRIC
00:60:88;WHITE MOUNTAIN 
00:60:89;XATA
00:60:8A;CITADEL COMPUTE
00:60:8B;ConferTech Inte
00:60:8C;3COM CORPORATIO
00:60:8D;UNIPULSE CORP.
00:60:8E;HE ELECTRONICS,
00:60:8F;TEKRAM TECHNOLO
00:60:90;ABLE COMMUNICAT
00:60:91;FIRST PACIFIC N
00:60:92;MICRO/SYS,INC.
00:60:93;VARIAN
00:60:94;IBM CORP.
00:60:95;ACCU-TIME SYSTE
00:60:96;T.S. MICROTECH 
00:60:97;3COM CORPORATIO
00:60:98;HT COMMUNICATIO
00:60:99;SBE,Inc.
00:60:9A;NJK TECHNO CO.
00:60:9B;ASTRO-MED,INC.
00:60:9C;Perkin-Elmer In
00:60:9D;PMI FOOD EQUIPM
00:60:9E;ASC X3 - INFORM
00:60:9F;PHAST CORPORATI
00:60:A0;SWITCHED NETWOR
00:60:A1;VPNet,Inc.
00:60:A2;NIHON UNISYS LI
00:60:A3;CONTINUUM TECHN
00:60:A4;GRINAKER SYSTEM
00:60:A5;PERFORMANCE TEL
00:60:A6;PARTICLE MEASUR
00:60:A7;MICROSENS GmbH 
00:60:A8;TIDOMAT AB
00:60:A9;GESYTEC MbH
00:60:AA;INTELLIGENT DEV
00:60:AB;LARSCOM INCORPO
00:60:AC;RESILIENCE CORP
00:60:AD;MegaChips Corpo
00:60:AE;TRIO INFORMATIO
00:60:AF;PACIFIC MICRO D
00:60:B0;HEWLETT-PACKARD
00:60:B1;INPUT/OUTPUT,IN
00:60:B2;PROCESS CONTROL
00:60:B3;Z-COM,INC.
00:60:B4;GLENAYRE R&D IN
00:60:B5;KEBA GmbH
00:60:B6;LAND COMPUTER C
00:60:B7;CHANNELMATIC,IN
00:60:B8;CORELIS Inc.
00:60:B9;NEC Infrontia C
00:60:BA;SAHARA NETWORKS
00:60:BB;CABLETRON - NET
00:60:BC;KeunYoung Elect
00:60:BD;HUBBELL-PULSECO
00:60:BE;WEBTRONICS
00:60:BF;MACRAIGOR SYSTE
00:60:C0;Nera Networks A
00:60:C1;WaveSpan Corpor
00:60:C2;MPL AG
00:60:C3;NETVISION CORPO
00:60:C4;SOLITON SYSTEMS
00:60:C5;ANCOT CORP.
00:60:C6;DCS AG
00:60:C7;AMATI COMMUNICA
00:60:C8;KUKA WELDING SY
00:60:C9;ControlNet,Inc.
00:60:CA;HARMONIC SYSTEM
00:60:CB;HITACHI ZOSEN C
00:60:CC;EMTRAK,INCORPOR
00:60:CD;VideoServer,Inc
00:60:CE;ACCLAIM COMMUNI
00:60:CF;ALTEON NETWORKS
00:60:D0;SNMP RESEARCH I
00:60:D1;CASCADE COMMUNI
00:60:D2;LUCENT TECHNOLO
00:60:D3;AT&T
00:60:D4;ELDAT COMMUNICA
00:60:D5;MIYACHI TECHNOS
00:60:D6;NovAtel Wireles
00:60:D7;ECOLE POLYTECHN
00:60:D8;ELMIC SYSTEMS,I
00:60:D9;TRANSYS NETWORK
00:60:DA;JBM ELECTRONICS
00:60:DB;NTP ELEKTRONIK 
00:60:DC;Toyo Network Sy
00:60:DD;MYRICOM,INC.
00:60:DE;Kayser-Threde G
00:60:DF;Brocade Communi
00:60:E0;AXIOM TECHNOLOG
00:60:E1;ORCKIT COMMUNIC
00:60:E2;QUEST ENGINEERI
00:60:E3;ARBIN INSTRUMEN
00:60:E4;COMPUSERVE,INC.
00:60:E5;FUJI AUTOMATION
00:60:E6;SHOMITI SYSTEMS
00:60:E7;RANDATA
00:60:E8;HITACHI COMPUTE
00:60:E9;ATOP TECHNOLOGI
00:60:EA;StreamLogic
00:60:EB;FOURTHTRACK SYS
00:60:EC;HERMARY OPTO EL
00:60:ED;RICARDO TEST AU
00:60:EE;APOLLO
00:60:EF;FLYTECH TECHNOL
00:60:F0;JOHNSON & JOHNS
00:60:F1;EXP COMPUTER,IN
00:60:F2;LASERGRAPHICS,I
00:60:F3;Performance Ana
00:60:F4;ADVANCED COMPUT
00:60:F5;ICON WEST,INC.
00:60:F6;NEXTEST COMMUNI
00:60:F7;DATAFUSION SYST
00:60:F8;Loran Internati
00:60:F9;DIAMOND LANE CO
00:60:FA;EDUCATIONAL TEC
00:60:FB;PACKETEER,INC.
00:60:FC;CONSERVATION TH
00:60:FD;NetICs,Inc.
00:60:FE;LYNX SYSTEM DEV
00:60:FF;QuVis,Inc.
00:64:40;Cisco Systems
00:70:B0;M/A-COM INC. CO
00:70:B3;DATA RECALL LTD
00:80:00;MULTITECH SYSTE
00:80:01;PERIPHONICS COR
00:80:02;SATELCOM (UK) L
00:80:03;HYTEC ELECTRONI
00:80:04;ANTLOW COMMUNIC
00:80:05;CACTUS COMPUTER
00:80:06;COMPUADD CORPOR
00:80:07;DLOG NC-SYSTEME
00:80:08;DYNATECH COMPUT
00:80:09;JUPITER SYSTEMS
00:80:0A;JAPAN COMPUTER 
00:80:0B;CSK CORPORATION
00:80:0C;VIDECOM LIMITED
00:80:0D;VOSSWINKEL F.U.
00:80:0E;ATLANTIX CORPOR
00:80:0F;STANDARD MICROS
00:80:10;COMMODORE INTER
00:80:11;DIGITAL SYSTEMS
00:80:12;INTEGRATED MEAS
00:80:13;THOMAS-CONRAD C
00:80:14;ESPRIT SYSTEMS
00:80:15;SEIKO SYSTEMS,I
00:80:16;WANDEL AND GOLT
00:80:17;PFU LIMITED
00:80:18;KOBE STEEL,LTD.
00:80:19;DAYNA COMMUNICA
00:80:1A;BELL ATLANTIC
00:80:1B;KODIAK TECHNOLO
00:80:1C;NEWPORT SYSTEMS
00:80:1D;INTEGRATED INFE
00:80:1E;XINETRON,INC.
00:80:1F;KRUPP ATLAS ELE
00:80:20;NETWORK PRODUCT
00:80:21;Alcatel Canada 
00:80:22;SCAN-OPTICS
00:80:23;INTEGRATED BUSI
00:80:24;KALPANA,INC.
00:80:25;STOLLMANN GMBH
00:80:26;NETWORK PRODUCT
00:80:27;ADAPTIVE SYSTEM
00:80:28;TRADPOST (HK) L
00:80:29;EAGLE TECHNOLOG
00:80:2A;TEST SYSTEMS & 
00:80:2B;INTEGRATED MARK
00:80:2C;THE SAGE GROUP 
00:80:2D;XYLOGICS INC
00:80:2E;CASTLE ROCK COM
00:80:2F;NATIONAL INSTRU
00:80:30;NEXUS ELECTRONI
00:80:31;BASYS,CORP.
00:80:32;ACCESS CO.,LTD.
00:80:33;FORMATION,INC.
00:80:34;SMT GOUPIL
00:80:35;TECHNOLOGY WORK
00:80:36;REFLEX MANUFACT
00:80:37;Ericsson Group
00:80:38;DATA RESEARCH &
00:80:39;ALCATEL STC AUS
00:80:3A;VARITYPER,INC.
00:80:3B;APT COMMUNICATI
00:80:3C;TVS ELECTRONICS
00:80:3D;SURIGIKEN CO., 
00:80:3E;SYNERNETICS
00:80:3F;TATUNG COMPANY
00:80:40;JOHN FLUKE MANU
00:80:41;VEB KOMBINAT RO
00:80:42;Emerson Network
00:80:43;NETWORLD,INC.
00:80:44;SYSTECH COMPUTE
00:80:45;MATSUSHITA ELEC
00:80:46;UNIVERSITY OF T
00:80:47;IN-NET CORP.
00:80:48;COMPEX INCORPOR
00:80:49;NISSIN ELECTRIC
00:80:4A;PRO-LOG
00:80:4B;EAGLE TECHNOLOG
00:80:4C;CONTEC CO.,LTD.
00:80:4D;CYCLONE MICROSY
00:80:4E;APEX COMPUTER C
00:80:4F;DAIKIN INDUSTRI
00:80:50;ZIATECH CORPORA
00:80:51;FIBERMUX
00:80:52;TECHNICALLY ELI
00:80:53;INTELLICOM,INC.
00:80:54;FRONTIER TECHNO
00:80:55;FERMILAB
00:80:56;SPHINX ELEKTRON
00:80:57;ADSOFT,LTD.
00:80:58;PRINTER SYSTEMS
00:80:59;STANLEY ELECTRI
00:80:5A;TULIP COMPUTERS
00:80:5B;CONDOR SYSTEMS,
00:80:5C;AGILIS CORPORAT
00:80:5D;CANSTAR
00:80:5E;LSI LOGIC CORPO
00:80:5F;Hewlett Packard
00:80:60;NETWORK INTERFA
00:80:61;LITTON SYSTEMS,
00:80:62;INTERFACE  CO.
00:80:63;RICHARD HIRSCHM
00:80:64;WYSE TECHNOLOGY
00:80:65;CYBERGRAPHIC SY
00:80:66;ARCOM CONTROL S
00:80:67;SQUARE D COMPAN
00:80:68;YAMATECH SCIENT
00:80:69;COMPUTONE SYSTE
00:80:6A;ERI (EMPAC RESE
00:80:6B;SCHMID TELECOMM
00:80:6C;CEGELEC PROJECT
00:80:6D;CENTURY SYSTEMS
00:80:6E;NIPPON STEEL CO
00:80:6F;ONELAN LTD.
00:80:70;COMPUTADORAS MI
00:80:71;SAI TECHNOLOGY
00:80:72;MICROPLEX SYSTE
00:80:73;DWB ASSOCIATES
00:80:74;FISHER CONTROLS
00:80:75;PARSYTEC GMBH
00:80:76;MCNC
00:80:77;BROTHER INDUSTR
00:80:78;PRACTICAL PERIP
00:80:79;MICROBUS DESIGN
00:80:7A;AITECH SYSTEMS 
00:80:7B;ARTEL COMMUNICA
00:80:7C;FIBERCOM,INC.
00:80:7D;EQUINOX SYSTEMS
00:80:7E;SOUTHERN PACIFI
00:80:7F;DY-4 INCORPORAT
00:80:80;DATAMEDIA CORPO
00:80:81;KENDALL SQUARE 
00:80:82;PEP MODULAR COM
00:80:83;AMDAHL
00:80:84;THE CLOUD INC.
00:80:85;H-THREE SYSTEMS
00:80:86;COMPUTER GENERA
00:80:87;OKI ELECTRIC IN
00:80:88;VICTOR COMPANY 
00:80:89;TECNETICS (PTY)
00:80:8A;SUMMIT MICROSYS
00:80:8B;DACOLL LIMITED
00:80:8C;NetScout System
00:80:8D;WESTCOAST TECHN
00:80:8E;RADSTONE TECHNO
00:80:8F;C. ITOH ELECTRO
00:80:90;MICROTEK INTERN
00:80:91;TOKYO ELECTRIC 
00:80:92;Silex Technolog
00:80:93;XYRON CORPORATI
00:80:94;ALFA LAVAL AUTO
00:80:95;BASIC MERTON HA
00:80:96;HUMAN DESIGNED 
00:80:97;CENTRALP AUTOMA
00:80:98;TDK CORPORATION
00:80:99;KLOCKNER MOELLE
00:80:9A;NOVUS NETWORKS 
00:80:9B;JUSTSYSTEM CORP
00:80:9C;LUXCOM,INC.
00:80:9D;Commscraft Ltd.
00:80:9E;DATUS GMBH
00:80:9F;ALCATEL BUSINES
00:80:A0;EDISA HEWLETT P
00:80:A1;MICROTEST,INC.
00:80:A2;CREATIVE ELECTR
00:80:A3;Lantronix
00:80:A4;LIBERTY ELECTRO
00:80:A5;SPEED INTERNATI
00:80:A6;REPUBLIC TECHNO
00:80:A7;MEASUREX CORP.
00:80:A8;VITACOM CORPORA
00:80:A9;CLEARPOINT RESE
00:80:AA;MAXPEED
00:80:AB;DUKANE NETWORK 
00:80:AC;IMLOGIX,DIVISIO
00:80:AD;CNET TECHNOLOGY
00:80:AE;HUGHES NETWORK 
00:80:AF;ALLUMER CO.,LTD
00:80:B0;ADVANCED INFORM
00:80:B1;SOFTCOM A/S
00:80:B2;NETWORK EQUIPME
00:80:B3;AVAL DATA CORPO
00:80:B4;SOPHIA SYSTEMS
00:80:B5;UNITED NETWORKS
00:80:B6;THEMIS COMPUTER
00:80:B7;STELLAR COMPUTE
00:80:B8;BUG,INCORPORATE
00:80:B9;ARCHE TECHNOLIG
00:80:BA;SPECIALIX (ASIA
00:80:BB;HUGHES LAN SYST
00:80:BC;HITACHI ENGINEE
00:80:BD;THE FURUKAWA EL
00:80:BE;ARIES RESEARCH
00:80:BF;TAKAOKA ELECTRI
00:80:C0;PENRIL DATACOMM
00:80:C1;LANEX CORPORATI
00:80:C2;IEEE 802.1 COMM
00:80:C3;BICC INFORMATIO
00:80:C4;DOCUMENT TECHNO
00:80:C5;NOVELLCO DE MEX
00:80:C6;NATIONAL DATACO
00:80:C7;XIRCOM
00:80:C8;D-LINK SYSTEMS,
00:80:C9;ALBERTA MICROEL
00:80:CA;NETCOM RESEARCH
00:80:CB;FALCO DATA PROD
00:80:CC;MICROWAVE BYPAS
00:80:CD;MICRONICS COMPU
00:80:CE;BROADCAST TELEV
00:80:CF;EMBEDDED PERFOR
00:80:D0;COMPUTER PERIPH
00:80:D1;KIMTRON CORPORA
00:80:D2;SHINNIHONDENKO 
00:80:D3;SHIVA CORP.
00:80:D4;CHASE RESEARCH 
00:80:D5;CADRE TECHNOLOG
00:80:D6;NUVOTECH,INC.
00:80:D7;Fantum Engineer
00:80:D8;NETWORK PERIPHE
00:80:D9;EMK Elektronik 
00:80:DA;BRUEL & KJAER
00:80:DB;GRAPHON CORPORA
00:80:DC;PICKER INTERNAT
00:80:DD;GMX INC/GIMIX
00:80:DE;GIPSI S.A.
00:80:DF;ADC CODENOLL TE
00:80:E0;XTP SYSTEMS,INC
00:80:E1;STMICROELECTRON
00:80:E2;T.D.I. CO.,LTD.
00:80:E3;CORAL NETWORK C
00:80:E4;NORTHWEST DIGIT
00:80:E5;LSI Logic Corpo
00:80:E6;PEER NETWORKS,I
00:80:E7;LYNWOOD SCIENTI
00:80:E8;CUMULUS CORPORA
00:80:E9;Madge Ltd.
00:80:EA;ADVA Optical Ne
00:80:EB;COMPCONTROL B.V
00:80:EC;SUPERCOMPUTING 
00:80:ED;IQ TECHNOLOGIES
00:80:EE;THOMSON CSF
00:80:EF;RATIONAL
00:80:F0;Panasonic Commu
00:80:F1;OPUS SYSTEMS
00:80:F2;RAYCOM SYSTEMS 
00:80:F3;SUN ELECTRONICS
00:80:F4;TELEMECANIQUE E
00:80:F5;Quantel Ltd
00:80:F6;SYNERGY MICROSY
00:80:F7;ZENITH ELECTRON
00:80:F8;MIZAR,INC.
00:80:F9;HEURIKON CORPOR
00:80:FA;RWT GMBH
00:80:FB;BVM LIMITED
00:80:FC;AVATAR CORPORAT
00:80:FD;EXSCEED CORPRAT
00:80:FE;AZURE TECHNOLOG
00:80:FF;SOC. DE TELEINF
00:8C:FA;Inventec Corpor
00:90:00;DIAMOND MULTIME
00:90:01;NISHIMU ELECTRO
00:90:02;ALLGON AB
00:90:03;APLIO
00:90:04;3COM EUROPE LTD
00:90:05;PROTECH SYSTEMS
00:90:06;HAMAMATSU PHOTO
00:90:07;DOMEX TECHNOLOG
00:90:08;HanA Systems In
00:90:09;i Controls,Inc.
00:90:0A;PROTON ELECTRON
00:90:0B;LANNER ELECTRON
00:90:0C;CISCO SYSTEMS,I
00:90:0D;Overland Storag
00:90:0E;HANDLINK TECHNO
00:90:0F;KAWASAKI HEAVY 
00:90:10;SIMULATION LABO
00:90:11;WAVTrace,Inc.
00:90:12;GLOBESPAN SEMIC
00:90:13;SAMSAN CORP.
00:90:14;ROTORK INSTRUME
00:90:15;CENTIGRAM COMMU
00:90:16;ZAC
00:90:17;Zypcom,Inc
00:90:18;ITO ELECTRIC IN
00:90:19;HERMES ELECTRON
00:90:1A;UNISPHERE SOLUT
00:90:1B;DIGITAL CONTROL
00:90:1C;mps Software Gm
00:90:1D;PEC (NZ) LTD.
00:90:1E;Selesta Ingegne
00:90:1F;ADTEC PRODUCTIO
00:90:20;PHILIPS ANALYTI
00:90:21;CISCO SYSTEMS,I
00:90:22;IVEX
00:90:23;ZILOG INC.
00:90:24;PIPELINKS,INC.
00:90:25;BAE Systems Aus
00:90:26;ADVANCED SWITCH
00:90:27;INTEL CORPORATI
00:90:28;NIPPON SIGNAL C
00:90:29;CRYPTO AG
00:90:2A;COMMUNICATION D
00:90:2B;CISCO SYSTEMS,I
00:90:2C;DATA & CONTROL 
00:90:2D;DATA ELECTRONIC
00:90:2E;NAMCO LIMITED
00:90:2F;NETCORE SYSTEMS
00:90:30;HONEYWELL-DATIN
00:90:31;MYSTICOM,LTD.
00:90:32;PELCOMBE GROUP 
00:90:33;INNOVAPHONE AG
00:90:34;IMAGIC,INC.
00:90:35;ALPHA TELECOM,I
00:90:36;ens,inc.
00:90:37;ACUCOMM,INC.
00:90:38;FOUNTAIN TECHNO
00:90:39;SHASTA NETWORKS
00:90:3A;NIHON MEDIA TOO
00:90:3B;TriEMS Research
00:90:3C;ATLANTIC NETWOR
00:90:3D;BIOPAC SYSTEMS,
00:90:3E;N.V. PHILIPS IN
00:90:3F;AZTEC RADIOMEDI
00:90:40;Siemens Network
00:90:41;APPLIED DIGITAL
00:90:42;ECCS,Inc.
00:90:43;NICHIBEI DENSHI
00:90:44;ASSURED DIGITAL
00:90:45;Marconi Communi
00:90:46;DEXDYNE,LTD.
00:90:47;GIGA FAST E. LT
00:90:48;ZEAL CORPORATIO
00:90:49;ENTRIDIA CORPOR
00:90:4A;CONCUR SYSTEM T
00:90:4B;GemTek Technolo
00:90:4C;EPIGRAM,INC.
00:90:4D;SPEC S.A.
00:90:4E;DELEM BV
00:90:4F;ABB POWER T&D C
00:90:50;TELESTE OY
00:90:51;ULTIMATE TECHNO
00:90:52;SELCOM ELETTRON
00:90:53;DAEWOO ELECTRON
00:90:54;INNOVATIVE SEMI
00:90:55;PARKER HANNIFIN
00:90:56;TELESTREAM,INC.
00:90:57;AANetcom,Inc.
00:90:58;Ultra Electroni
00:90:59;TELECOM DEVICE 
00:90:5A;DEARBORN GROUP,
00:90:5B;RAYMOND AND LAE
00:90:5C;EDMI
00:90:5D;NETCOM SICHERHE
00:90:5E;RAULAND-BORG CO
00:90:5F;CISCO SYSTEMS,I
00:90:60;SYSTEM CREATE C
00:90:61;PACIFIC RESEARC
00:90:62;ICP VORTEX COMP
00:90:63;COHERENT COMMUN
00:90:64;Thomson Inc.
00:90:65;FINISAR CORPORA
00:90:66;Troika Networks
00:90:67;WalkAbout Compu
00:90:68;DVT CORP.
00:90:69;JUNIPER NETWORK
00:90:6A;TURNSTONE SYSTE
00:90:6B;APPLIED RESOURC
00:90:6C;Sartorius Hambu
00:90:6D;CISCO SYSTEMS,I
00:90:6E;PRAXON,INC.
00:90:6F;CISCO SYSTEMS,I
00:90:70;NEO NETWORKS,IN
00:90:71;Applied Innovat
00:90:72;SIMRAD AS
00:90:73;GAIO TECHNOLOGY
00:90:74;ARGON NETWORKS,
00:90:75;NEC DO BRASIL S
00:90:76;FMT AIRCRAFT GA
00:90:77;ADVANCED FIBRE 
00:90:78;MER TELEMANAGEM
00:90:79;ClearOne,Inc.
00:90:7A;Polycom,Inc.
00:90:7B;E-TECH,INC.
00:90:7C;DIGITALCAST,INC
00:90:7D;Lake Communicat
00:90:7E;VETRONIX CORP.
00:90:7F;WatchGuard Tech
00:90:80;NOT LIMITED,INC
00:90:81;ALOHA NETWORKS,
00:90:82;FORCE INSTITUTE
00:90:83;TURBO COMMUNICA
00:90:84;ATECH SYSTEM
00:90:85;GOLDEN ENTERPRI
00:90:86;CISCO SYSTEMS,I
00:90:87;ITIS
00:90:88;BAXALL SECURITY
00:90:89;SOFTCOM MICROSY
00:90:8A;BAYLY COMMUNICA
00:90:8B;PFU Systems,Inc
00:90:8C;ETREND ELECTRON
00:90:8D;VICKERS ELECTRO
00:90:8E;Nortel Networks
00:90:8F;AUDIO CODES LTD
00:90:90;I-BUS
00:90:91;DigitalScape,In
00:90:92;CISCO SYSTEMS,I
00:90:93;NANAO CORPORATI
00:90:94;OSPREY TECHNOLO
00:90:95;UNIVERSAL AVION
00:90:96;ASKEY COMPUTER 
00:90:97;Sycamore Networ
00:90:98;SBC DESIGNS,INC
00:90:99;ALLIED TELESIS,
00:90:9A;ONE WORLD SYSTE
00:90:9B;IMAJE
00:90:9C;Motorola,Inc.
00:90:9D;NovaTech Proces
00:90:9E;Critical IO,LLC
00:90:9F;DIGI-DATA CORPO
00:90:A0;8X8 INC.
00:90:A1;Flying Pig Syst
00:90:A2;CYBERTAN TECHNO
00:90:A3;Corecess Inc.
00:90:A4;ALTIGA NETWORKS
00:90:A5;SPECTRA LOGIC
00:90:A6;CISCO SYSTEMS,I
00:90:A7;CLIENTEC CORPOR
00:90:A8;NineTiles Netwo
00:90:A9;WESTERN DIGITAL
00:90:AA;INDIGO ACTIVE V
00:90:AB;CISCO SYSTEMS,I
00:90:AC;OPTIVISION,INC.
00:90:AD;ASPECT ELECTRON
00:90:AE;ITALTEL S.p.A.
00:90:AF;J. MORITA MFG. 
00:90:B0;VADEM
00:90:B1;CISCO SYSTEMS,I
00:90:B2;AVICI SYSTEMS I
00:90:B3;AGRANAT SYSTEMS
00:90:B4;WILLOWBROOK TEC
00:90:B5;NIKON CORPORATI
00:90:B6;FIBEX SYSTEMS
00:90:B7;DIGITAL LIGHTWA
00:90:B8;ROHDE & SCHWARZ
00:90:B9;BERAN INSTRUMEN
00:90:BA;VALID NETWORKS,
00:90:BB;TAINET COMMUNIC
00:90:BC;TELEMANN CO.,LT
00:90:BD;OMNIA COMMUNICA
00:90:BE;IBC/INTEGRATED 
00:90:BF;CISCO SYSTEMS,I
00:90:C0;K.J. LAW ENGINE
00:90:C1;Peco II,Inc.
00:90:C2;JK microsystems
00:90:C3;TOPIC SEMICONDU
00:90:C4;JAVELIN SYSTEMS
00:90:C5;INTERNET MAGIC,
00:90:C6;OPTIM SYSTEMS,I
00:90:C7;ICOM INC.
00:90:C8;WAVERIDER COMMU
00:90:C9;DPAC Technologi
00:90:CA;ACCORD VIDEO TE
00:90:CB;Wireless OnLine
00:90:CC;Planex Communic
00:90:CD;ENT-EMPRESA NAC
00:90:CE;TETRA GmbH
00:90:CF;NORTEL
00:90:D0;Thomson Telecom
00:90:D1;LEICHU ENTERPRI
00:90:D2;ARTEL VIDEO SYS
00:90:D3;GIESECKE & DEVR
00:90:D4;BindView Develo
00:90:D5;EUPHONIX,INC.
00:90:D6;CRYSTAL GROUP
00:90:D7;NetBoost Corp.
00:90:D8;WHITECROSS SYST
00:90:D9;CISCO SYSTEMS,I
00:90:DA;DYNARC,INC.
00:90:DB;NEXT LEVEL COMM
00:90:DC;TECO INFORMATIO
00:90:DD;THE MIHARU COMM
00:90:DE;CARDKEY SYSTEMS
00:90:DF;MITSUBISHI CHEM
00:90:E0;SYSTRAN CORP.
00:90:E1;TELENA S.P.A.
00:90:E2;DISTRIBUTED PRO
00:90:E3;AVEX ELECTRONIC
00:90:E4;NEC AMERICA,INC
00:90:E5;TEKNEMA,INC.
00:90:E6;ALi Corporation
00:90:E7;HORSCH ELEKTRON
00:90:E8;MOXA TECHNOLOGI
00:90:E9;JANZ COMPUTER A
00:90:EA;ALPHA TECHNOLOG
00:90:EB;SENTRY TELECOM 
00:90:EC;PYRESCOM
00:90:ED;CENTRAL SYSTEM 
00:90:EE;PERSONAL COMMUN
00:90:EF;INTEGRIX,INC.
00:90:F0;Harmonic Video 
00:90:F1;DOT HILL SYSTEM
00:90:F2;CISCO SYSTEMS,I
00:90:F3;ASPECT COMMUNIC
00:90:F4;LIGHTNING INSTR
00:90:F5;CLEVO CO.
00:90:F6;ESCALATE NETWOR
00:90:F7;NBASE COMMUNICA
00:90:F8;MEDIATRIX TELEC
00:90:F9;LEITCH
00:90:FA;EMULEX Corp
00:90:FB;PORTWELL,INC.
00:90:FC;NETWORK COMPUTI
00:90:FD;CopperCom,Inc.
00:90:FE;ELECOM CO.,LTD.
00:90:FF;TELLUS TECHNOLO
00:91:D6;Crystal Group,I
00:93:63;Uni-Link Techno
00:9D:8E;CARDIAC RECORDE
00:A0:00;CENTILLION NETW
00:A0:01;DRS Signal Solu
00:A0:02;LEEDS & NORTHRU
00:A0:03;Siemens Switzer
00:A0:04;NETPOWER,INC.
00:A0:05;DANIEL INSTRUME
00:A0:06;IMAGE DATA PROC
00:A0:07;APEXX TECHNOLOG
00:A0:08;NETCORP
00:A0:09;WHITETREE NETWO
00:A0:0A;Airspan
00:A0:0B;COMPUTEX CO.,LT
00:A0:0C;KINGMAX TECHNOL
00:A0:0D;THE PANDA PROJE
00:A0:0E;VISUAL NETWORKS
00:A0:0F;Broadband Techn
00:A0:10;SYSLOGIC DATENT
00:A0:11;MUTOH INDUSTRIE
00:A0:12;B.A.T.M. ADVANC
00:A0:13;TELTREND LTD.
00:A0:14;CSIR
00:A0:15;WYLE
00:A0:16;MICROPOLIS CORP
00:A0:17;J B M CORPORATI
00:A0:18;CREATIVE CONTRO
00:A0:19;NEBULA CONSULTA
00:A0:1A;BINAR ELEKTRONI
00:A0:1B;PREMISYS COMMUN
00:A0:1C;NASCENT NETWORK
00:A0:1D;SIXNET
00:A0:1E;EST CORPORATION
00:A0:1F;TRICORD SYSTEMS
00:A0:20;CITICORP/TTI
00:A0:21;General Dynamic
00:A0:22;CENTRE FOR DEVE
00:A0:23;APPLIED CREATIV
00:A0:24;3COM CORPORATIO
00:A0:25;REDCOM LABS INC
00:A0:26;TELDAT,S.A.
00:A0:27;FIREPOWER SYSTE
00:A0:28;CONNER PERIPHER
00:A0:29;COULTER CORPORA
00:A0:2A;TRANCELL SYSTEM
00:A0:2B;TRANSITIONS RES
00:A0:2C;interWAVE Commu
00:A0:2D;1394 Trade Asso
00:A0:2E;BRAND COMMUNICA
00:A0:2F;PIRELLI CAVI
00:A0:30;CAPTOR NV/SA
